sourceInstance,targetInstance,linkTypeName,sourceObjectType,targetObjectType,linkTypeCategory,source_url
Silex Microsystems AB - Fab 3 (Beijing) project capital expenditure (SEMI WFF),Silex Microsystems AB - Fab 3 (Beijing),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
"Silex Microsystems AB - Fab 1&2 (was Fab 2, Jarfalla 8-inch MEMS) project capital expenditure (SEMI WFF)","Silex Microsystems AB - Fab 1&2 (was Fab 2, Jarfalla 8-inch MEMS)",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
SilTerra Malaysia Sdn. Bhd. - Fab 1 project capital expenditure (SEMI WFF),SilTerra Malaysia Sdn. Bhd. - Fab 1,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Sino-Semiconductor - Zhuhai Fab project capital expenditure (SEMI WFF),Sino-Semiconductor - Zhuhai Fab,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
SINTEF - NiNaLab project capital expenditure (SEMI WFF),SINTEF - NiNaLab,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
SITAR (Bangalore & Hyderabad) - GAETEC - GaAs Foundry project capital expenditure (SEMI WFF),SITAR (Bangalore & Hyderabad) - GAETEC - GaAs Foundry,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
SITAR (Bangalore & Hyderabad) - STARC (MEMS was ASIC) project capital expenditure (SEMI WFF),SITAR (Bangalore & Hyderabad) - STARC (MEMS was ASIC),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
SK Hynix - M14 Phase 2 (DRAM support) project capital expenditure (SEMI WFF),SK Hynix - M14 Phase 2 (DRAM support),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
SK Hynix - Solidigm Fab 3 (New Fab) project capital expenditure (SEMI WFF),SK Hynix - Solidigm Fab 3 (New Fab),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
SK Hynix - Y1 DRAM was M17 (phase 2) project capital expenditure (SEMI WFF),SK Hynix - Y1 DRAM was M17 (phase 2),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
SK Hynix - M16 (EUV) project capital expenditure (SEMI WFF),SK Hynix - M16 (EUV),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
SK Hynix - M14 Phase 2 (3D NAND) project capital expenditure (SEMI WFF),SK Hynix - M14 Phase 2 (3D NAND),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
SK Hynix - Y1 3D NAND was M17 (phase 1) project capital expenditure (SEMI WFF),SK Hynix - Y1 3D NAND was M17 (phase 1),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
SK Hynix - Y2 DRAM project capital expenditure (SEMI WFF),SK Hynix - Y2 DRAM,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
SK Hynix - Y2 3D NAND project capital expenditure (SEMI WFF),SK Hynix - Y2 3D NAND,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
SK Hynix - Y3 P1+P2 project capital expenditure (SEMI WFF),SK Hynix - Y3 P1+P2,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
SK Hynix - Y4 P1+P2 project capital expenditure (SEMI WFF),SK Hynix - Y4 P1+P2,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
SK Hynix - M11+M12 (2D NAND) CF project capital expenditure (SEMI WFF),SK Hynix - M11+M12 (2D NAND) CF,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"Skorpios - Austin Fab (was Novati, was ATDF) project capital expenditure (SEMI WFF)","Skorpios - Austin Fab (was Novati, was ATDF)",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Skyworks Solutions Inc. - Kadoma fab 4-inch line project capital expenditure (SEMI WFF),Skyworks Solutions Inc. - Kadoma fab 4-inch line,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Skyworks Solutions Inc. - Osaka fab 6-inch line project capital expenditure (SEMI WFF),Skyworks Solutions Inc. - Osaka fab 6-inch line,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Skyworks Solutions Inc. - Osaka fab 8-inch line project capital expenditure (SEMI WFF),Skyworks Solutions Inc. - Osaka fab 8-inch line,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Skyworks Solutions Inc. - Newbury Park (GaAs) project capital expenditure (SEMI WFF),Skyworks Solutions Inc. - Newbury Park (GaAs),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Skyworks Solutions Inc. - Woburn fab phase 2 Expansion 6-inch project capital expenditure (SEMI WFF),Skyworks Solutions Inc. - Woburn fab phase 2 Expansion 6-inch,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Skyworks Solutions Inc. - Woburn fab 6-inch project capital expenditure (SEMI WFF),Skyworks Solutions Inc. - Woburn fab 6-inch,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
SMIC - MegaFab (Fab 3 B-C) project capital expenditure (SEMI WFF),SMIC - MegaFab (Fab 3 B-C),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
SMIC - MegaFab Fab 6 project capital expenditure (SEMI WFF),SMIC - MegaFab Fab 6,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
SMIC - Fab 9 Phase 2 (Lingang P2) project capital expenditure (SEMI WFF),SMIC - Fab 9 Phase 2 (Lingang P2),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
SMIC - Fab 10 Phase 1 (SMTC P1) project capital expenditure (SEMI WFF),SMIC - Fab 10 Phase 1 (SMTC P1),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
SMIC - Fab 9 Phase 3 (Lingang P3) project capital expenditure (SEMI WFF),SMIC - Fab 9 Phase 3 (Lingang P3),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
SMIC - Fab 9 Phase 4 (Lingang P4) project capital expenditure (SEMI WFF),SMIC - Fab 9 Phase 4 (Lingang P4),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
SMIC - Fab 3 Phase 3 (SMBC P3) project capital expenditure (SEMI WFF),SMIC - Fab 3 Phase 3 (SMBC P3),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
SMIC - Fab 3 Phase 4 (SMBC P4) project capital expenditure (SEMI WFF),SMIC - Fab 3 Phase 4 (SMBC P4),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
SMIC - Fab 3 Phase 2 (SMBC P2) project capital expenditure (SEMI WFF),SMIC - Fab 3 Phase 2 (SMBC P2),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
SMIC - Fab 10 Phase 2 (SMTC P2) project capital expenditure (SEMI WFF),SMIC - Fab 10 Phase 2 (SMTC P2),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Sony - Building #6-4F project capital expenditure (SEMI WFF),Sony - Building #6-4F,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Sony - Building #6-2F project capital expenditure (SEMI WFF),Sony - Building #6-2F,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Sony - Building #7 project capital expenditure (SEMI WFF),Sony - Building #7,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Sony - Kumamoto Koshi New Fab project capital expenditure (SEMI WFF),Sony - Kumamoto Koshi New Fab,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
SRI International - SRI - Menlo Park project capital expenditure (SEMI WFF),SRI International - SRI - Menlo Park,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
SRI International - SRI - St Petersburg project capital expenditure (SEMI WFF),SRI International - SRI - St Petersburg,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
SRISA (Russian Academy of Sciences) - N/A project capital expenditure (SEMI WFF),SRISA (Russian Academy of Sciences) - N/A,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Stark Semiconductor - Micro LED fab project capital expenditure (SEMI WFF),Stark Semiconductor - Micro LED fab,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
STMicroelectronics - Fab 1 8-inch fab: SiC Line project capital expenditure (SEMI WFF),STMicroelectronics - Fab 1 8-inch fab: SiC Line,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
STMicroelectronics - SiC Device Fab (Phase 1+2) project capital expenditure (SEMI WFF),STMicroelectronics - SiC Device Fab (Phase 1+2),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
STMicroelectronics - Crolles 1 project capital expenditure (SEMI WFF),STMicroelectronics - Crolles 1,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
"STMicroelectronics - AG200 (R2-Power), was Fab 14 with Micron project capital expenditure (SEMI WFF)","STMicroelectronics - AG200 (R2-Power), was Fab 14 with Micron",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
STMicroelectronics - Fab 2 (M9) expansion project capital expenditure (SEMI WFF),STMicroelectronics - Fab 2 (M9) expansion,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
STMicroelectronics - Crolles 2-ext. mod 5 project capital expenditure (SEMI WFF),STMicroelectronics - Crolles 2-ext. mod 5,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
STMicroelectronics - Crolles 2-ext. mod 6 project capital expenditure (SEMI WFF),STMicroelectronics - Crolles 2-ext. mod 6,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
"STMicroelectronics - AG200 (AG8-Logic), was Fab 1 project capital expenditure (SEMI WFF)","STMicroelectronics - AG200 (AG8-Logic), was Fab 1",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
STMicroelectronics - AG300 (R3) ST and Tower JV  (phase 1 + phase 2) project capital expenditure (SEMI WFF),STMicroelectronics - AG300 (R3) ST and Tower JV  (phase 1 + phase 2),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
STMicroelectronics - Fab 2 (M9) 8-inch line (was 6-inch called CT 6) project capital expenditure (SEMI WFF),STMicroelectronics - Fab 2 (M9) 8-inch line (was 6-inch called CT 6),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
STMicroelectronics - Fab 2 (M5+M5 extension) Catania  (was called CTM 8) project capital expenditure (SEMI WFF),STMicroelectronics - Fab 2 (M5+M5 extension) Catania  (was called CTM 8),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
STMicroelectronics - SGFAB-AMK 8 (was Numonyx/Micron Fab 13) project capital expenditure (SEMI WFF),STMicroelectronics - SGFAB-AMK 8 (was Numonyx/Micron Fab 13),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
STMicroelectronics - Fab 1 6-inch fab: SiC Line project capital expenditure (SEMI WFF),STMicroelectronics - Fab 1 6-inch fab: SiC Line,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
STMicroelectronics - Fab 2: 200mm GaN Device Pilot project capital expenditure (SEMI WFF),STMicroelectronics - Fab 2: 200mm GaN Device Pilot,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Sumitomo Electric Device Innovations Inc. - Fab 2 project capital expenditure (SEMI WFF),Sumitomo Electric Device Innovations Inc. - Fab 2,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Sumitomo Electric Device Innovations Inc. - Fab 1 project capital expenditure (SEMI WFF),Sumitomo Electric Device Innovations Inc. - Fab 1,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Systems on Silicon Manufacturing Co. Pte. Ltd. (SSMC) - SSMC (JV with NXP) project capital expenditure (SEMI WFF),Systems on Silicon Manufacturing Co. Pte. Ltd. (SSMC) - SSMC (JV with NXP),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Taiwan Semiconductor - Yilan fab project capital expenditure (SEMI WFF),Taiwan Semiconductor - Yilan fab,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Taiwan-Asia Semiconductor Corporation (TASC) - Fab 2 SiC Line (ProAsia) project capital expenditure (SEMI WFF),Taiwan-Asia Semiconductor Corporation (TASC) - Fab 2 SiC Line (ProAsia),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Taiwan-Asia Semiconductor Corporation (TASC) - Fab 2 GaN Line (Champ-Asia) project capital expenditure (SEMI WFF),Taiwan-Asia Semiconductor Corporation (TASC) - Fab 2 GaN Line (Champ-Asia),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Taiyo Yuden - Tokorozawa Plant project capital expenditure (SEMI WFF),Taiyo Yuden - Tokorozawa Plant,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Taiyo Yuden - Ome fab project capital expenditure (SEMI WFF),Taiyo Yuden - Ome fab,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Tata Electronics - Dholera fab (Phase 1 & 2) project capital expenditure (SEMI WFF),Tata Electronics - Dholera fab (Phase 1 & 2),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
TDK Corporation - Asama Techno Factory project capital expenditure (SEMI WFF),TDK Corporation - Asama Techno Factory,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
TDK Corporation - Freiburg fab (was Micronas) project capital expenditure (SEMI WFF),TDK Corporation - Freiburg fab (was Micronas),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
TDK Corporation - TDK-Tronics Fab 1 (Crolles) project capital expenditure (SEMI WFF),TDK Corporation - TDK-Tronics Fab 1 (Crolles),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Teledyne DALSA - Edmonton fab (8-inch line) - was Micralyne project capital expenditure (SEMI WFF),Teledyne DALSA - Edmonton fab (8-inch line) - was Micralyne,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Teledyne DALSA - Fab 4 - 6-inch line project capital expenditure (SEMI WFF),Teledyne DALSA - Fab 4 - 6-inch line,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Teledyne DALSA - Fab 4 - 8-inch line project capital expenditure (SEMI WFF),Teledyne DALSA - Fab 4 - 8-inch line,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Teledyne DALSA - Fab 1 project capital expenditure (SEMI WFF),Teledyne DALSA - Fab 1,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Teledyne DALSA - Edmonton fab (6-inch line) - was Micralyne project capital expenditure (SEMI WFF),Teledyne DALSA - Edmonton fab (6-inch line) - was Micralyne,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Texas Instruments - MFab (was National) project capital expenditure (SEMI WFF),Texas Instruments - MFab (was National),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Texas Instruments - Miho 8 (was Miho 6)+ Miho 5 project capital expenditure (SEMI WFF),Texas Instruments - Miho 8 (was Miho 6)+ Miho 5,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
"Texas Instruments - FFAB (8-inch line, inside former 6-inch) project capital expenditure (SEMI WFF)","Texas Instruments - FFAB (8-inch line, inside former 6-inch)",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
"Texas Instruments - LFab 1 (+ Bldg 60), was Fab 2 Micron (3D X Point, part (IMFT) project capital expenditure (SEMI WFF)","Texas Instruments - LFab 1 (+ Bldg 60), was Fab 2 Micron (3D X Point, part (IMFT)",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Texas Instruments - CFAB (was SMIC Fab 11A) project capital expenditure (SEMI WFF),Texas Instruments - CFAB (was SMIC Fab 11A),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Texas Instruments - DFAB 150mm (South building) project capital expenditure (SEMI WFF),Texas Instruments - DFAB 150mm (South building),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Texas Instruments - LFab 2 project capital expenditure (SEMI WFF),Texas Instruments - LFab 2,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Texas Instruments - SM 1 (was S FAB 2) project capital expenditure (SEMI WFF),Texas Instruments - SM 1 (was S FAB 2),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Texas Instruments - SM 2 (was S FAB 3) project capital expenditure (SEMI WFF),Texas Instruments - SM 2 (was S FAB 3),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Texas Instruments - SM 3 project capital expenditure (SEMI WFF),Texas Instruments - SM 3,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Texas Instruments - SM 4 project capital expenditure (SEMI WFF),Texas Instruments - SM 4,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Thai Microelectronics Center (TMEC) - Thai Microeclectronics Center (TMEC) project capital expenditure (SEMI WFF),Thai Microelectronics Center (TMEC) - Thai Microeclectronics Center (TMEC),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
THAT Corporation - N/A project capital expenditure (SEMI WFF),THAT Corporation - N/A,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Thorlabs Inc - Thorlabs Quantum Electronics project capital expenditure (SEMI WFF),Thorlabs Inc - Thorlabs Quantum Electronics,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Toshiba (TDSC) - Kaga 300mm Power Fab Third Line (Phase 2) project capital expenditure (SEMI WFF),Toshiba (TDSC) - Kaga 300mm Power Fab Third Line (Phase 2),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
"Tower Partners Semiconductor (TPSCo) - Uozo E (was Intel, was Tower Partners TPSCo, was Fab 7) project capital expenditure (SEMI WFF)","Tower Partners Semiconductor (TPSCo) - Uozo E (was Intel, was Tower Partners TPSCo, was Fab 7)",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
"Tower Partners Semiconductor (TPSCo) - Arai E (was Intel, was Tower Partners TPSCo,, was Fab 6, was Fab E) project capital expenditure (SEMI WFF)","Tower Partners Semiconductor (TPSCo) - Arai E (was Intel, was Tower Partners TPSCo,, was Fab 6, was Fab E)",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"TowerJazz Semiconductors Ltd. - Fab 9 (was Intel, was Tower Jazz, was Maxim) project capital expenditure (SEMI WFF)","TowerJazz Semiconductors Ltd. - Fab 9 (was Intel, was Tower Jazz, was Maxim)",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
"TowerJazz Semiconductors Ltd. - Fab 2 (was Intel, was Tower Jazz Migdal Haemek project capital expenditure (SEMI WFF)","TowerJazz Semiconductors Ltd. - Fab 2 (was Intel, was Tower Jazz Migdal Haemek",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
"TowerJazz Semiconductors Ltd. - Fab 1 (was Intel, was Tower Jazz Migdal Haemek project capital expenditure (SEMI WFF)","TowerJazz Semiconductors Ltd. - Fab 1 (was Intel, was Tower Jazz Migdal Haemek",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"TowerJazz Semiconductors Ltd. - Fab 3 (was Intel, was Tower Jazz Newport Beach) project capital expenditure (SEMI WFF)","TowerJazz Semiconductors Ltd. - Fab 3 (was Intel, was Tower Jazz Newport Beach)",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Transcom Inc. - Fab 1 project capital expenditure (SEMI WFF),Transcom Inc. - Fab 1,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"Transphorm, Inc. - Goleta fab project capital expenditure (SEMI WFF)","Transphorm, Inc. - Goleta fab",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Transys Electronics - Birmingham fab project capital expenditure (SEMI WFF),Transys Electronics - Birmingham fab,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
TRUMPF Photonics Inc. - TUSP project capital expenditure (SEMI WFF),TRUMPF Photonics Inc. - TUSP,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
TSMC - Fab 10 (Songjiang) project capital expenditure (SEMI WFF),TSMC - Fab 10 (Songjiang),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
TSMC - Fab 6 Phase 1 project capital expenditure (SEMI WFF),TSMC - Fab 6 Phase 1,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
TSMC - Fab 5 project capital expenditure (SEMI WFF),TSMC - Fab 5,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
TSMC - Fab 11 (WaferTech) (used also by Everspin) project capital expenditure (SEMI WFF),TSMC - Fab 11 (WaferTech) (used also by Everspin),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
TSMC - Fab 22 Phase 2 project capital expenditure (SEMI WFF),TSMC - Fab 22 Phase 2,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
TSMC - Fab 24 - ESMC Phase 1 (22/28nm) project capital expenditure (SEMI WFF),TSMC - Fab 24 - ESMC Phase 1 (22/28nm),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
